amplitude,period,wave
33,97,"[0, 2, 4, 6, 8, 11, 13, 14, 16, 18, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 32, 33, 33, 33, 33, 33, 32, 32, 31, 31, 30, 29, 28, 27, 25, 24, 22, 21, 19, 17, 15, 13, 12, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -12, -13, -15, -17, -19, -21, -22, -24, -25, -27, -28, -29, -30, -31, -31, -32, -32, -33, -33, -33, -33, -33, -32, -32, -31, -30, -29, -28, -27, -26, -25, -23, -22, -20, -18, -16, -14, -13, -11, -8, -6, -4, -2, 0, 2, 4, 6, 8, 11, 13, 14, 16, 18, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 32, 33, 33, 33, 33, 33, 32, 32, 31, 31, 30, 29, 28, 27, 25, 24, 22, 21, 19, 17, 15, 13, 12, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -12, -13, -15, -17, -19, -21, -22, -24, -25, -27, -28, -29, -30, -31, -31, -32, -32, -33, -33, -33, -33, -33, -32, -32, -31, -30, -29, -28, -27, -26, -25, -23, -22, -20, -18, -16, -14, -13, -11, -8, -6, -4, -2, 0, 2, 4, 6, 8, 11, 13, 14, 16, 18, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 32, 33, 33, 33, 33, 33, 32, 32, 31, 31, 30, 29, 28, 27, 25, 24, 22, 21, 19, 17, 15, 13, 12, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -12, -13, -15, -17, -19, -21, -22, -24, -25, -27, -28, -29, -30, -31, -31, -32, -32, -33, -33, -33, -33, -33, -32, -32, -31, -30, -29, -28, -27, -26, -25, -23, -22, -20, -18, -16, -14, -13, -11, -8, -6, -4, -2, 0, 2, 4, 6, 8, 11, 13, 14, 16]"
69,45,"[0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54, -60, -64, -67, -69, -69, -68, -66, -62, -57, -51, -44, -37, -28, -19, -10, 0, 10, 19, 28, 37, 44, 51, 57, 62, 66, 68, 69, 69, 67, 64, 60, 54, 48, 41, 32, 24, 14, 5, -5, -14, -24, -32, -41, -48, -54]"
73,87,"[0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56, 59, 62, 64, 67, 69, 70, 72, 72, 73, 73, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -54, -57, -60, -63, -66, -68, -70, -71, -72, -73, -73, -73, -72, -72, -70, -69, -67, -64, -62, -59, -56, -52, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56, 59, 62, 64, 67, 69, 70, 72, 72, 73, 73, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -54, -57, -60, -63, -66, -68, -70, -71, -72, -73, -73, -73, -72, -72, -70, -69, -67, -64, -62, -59, -56, -52, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56, 59, 62, 64, 67, 69, 70, 72, 72, 73, 73, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -54, -57, -60, -63, -66, -68, -70, -71, -72, -73, -73, -73, -72, -72, -70, -69, -67, -64, -62, -59, -56, -52, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56, 59, 62, 64, 67, 69, 70, 72, 72, 73, 73, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 50, 46, 42, 38, 33, 28]"
45,90,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 29, 31, 33, 35, 37, 39, 40, 42, 43, 44, 44, 45, 45, 45, 45, 44, 44, 43, 42, 40, 39, 37, 35, 33, 31, 29, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -29, -31, -33, -35, -37, -39, -40, -42, -43, -44, -44, -45, -45, -45, -45, -44, -44, -43, -42, -40, -39, -37, -35, -33, -31, -29, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 29, 31, 33, 35, 37, 39, 40, 42, 43, 44, 44, 45, 45, 45, 45, 44, 44, 43, 42, 40, 39, 37, 35, 33, 31, 29, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -29, -31, -33, -35, -37, -39, -40, -42, -43, -44, -44, -45, -45, -45, -45, -44, -44, -43, -42, -40, -39, -37, -35, -33, -31, -29, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 29, 31, 33, 35, 37, 39, 40, 42, 43, 44, 44, 45, 45, 45, 45, 44, 44, 43, 42, 40, 39, 37, 35, 33, 31, 29, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -29, -31, -33, -35, -37, -39, -40, -42, -43, -44, -44, -45, -45, -45, -45, -44, -44, -43, -42, -40, -39, -37, -35, -33, -31, -29, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 29, 31, 33, 35, 37, 39, 40, 42, 43, 44, 44, 45, 45, 45, 45, 44, 44, 43, 42, 40]"
26,83,"[0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 21, 22, 23, 24, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 19, 17, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16, -17, -19, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -24, -23, -22, -21, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 21, 22, 23, 24, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 19, 17, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16, -17, -19, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -24, -23, -22, -21, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 21, 22, 23, 24, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 19, 17, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16, -17, -19, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -24, -23, -22, -21, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 21, 22, 23, 24, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 19, 17, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16]"
55,98,"[0, 4, 7, 11, 14, 17, 21, 24, 27, 30, 33, 36, 38, 41, 43, 45, 47, 49, 50, 52, 53, 54, 54, 55, 55, 55, 55, 54, 54, 53, 52, 50, 49, 47, 45, 43, 41, 38, 36, 33, 30, 27, 24, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -24, -27, -30, -33, -36, -38, -41, -43, -45, -47, -49, -50, -52, -53, -54, -54, -55, -55, -55, -55, -54, -54, -53, -52, -50, -49, -47, -45, -43, -41, -38, -36, -33, -30, -27, -24, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 21, 24, 27, 30, 33, 36, 38, 41, 43, 45, 47, 49, 50, 52, 53, 54, 54, 55, 55, 55, 55, 54, 54, 53, 52, 50, 49, 47, 45, 43, 41, 38, 36, 33, 30, 27, 24, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -24, -27, -30, -33, -36, -38, -41, -43, -45, -47, -49, -50, -52, -53, -54, -54, -55, -55, -55, -55, -54, -54, -53, -52, -50, -49, -47, -45, -43, -41, -38, -36, -33, -30, -27, -24, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 21, 24, 27, 30, 33, 36, 38, 41, 43, 45, 47, 49, 50, 52, 53, 54, 54, 55, 55, 55, 55, 54, 54, 53, 52, 50, 49, 47, 45, 43, 41, 38, 36, 33, 30, 27, 24, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -24, -27, -30, -33, -36, -38, -41, -43, -45, -47, -49, -50, -52, -53, -54, -54, -55, -55, -55, -55, -54, -54, -53, -52, -50, -49, -47, -45, -43, -41, -38, -36, -33, -30, -27, -24, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17]"
23,50,"[0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 19, 21, 22, 23, 23, 23, 23, 22, 21, 19, 18, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -18, -19, -21, -22, -23, -23, -23, -23, -22, -21, -19, -18, -16, -14, -11, -8, -6, -3]"
36,64,"[0, 4, 7, 10, 14, 17, 20, 23, 25, 28, 30, 32, 33, 34, 35, 36, 36, 36, 35, 34, 33, 32, 30, 28, 25, 23, 20, 17, 14, 10, 7, 4, 0, -4, -7, -10, -14, -17, -20, -23, -25, -28, -30, -32, -33, -34, -35, -36, -36, -36, -35, -34, -33, -32, -30, -28, -25, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 25, 28, 30, 32, 33, 34, 35, 36, 36, 36, 35, 34, 33, 32, 30, 28, 25, 23, 20, 17, 14, 10, 7, 4, 0, -4, -7, -10, -14, -17, -20, -23, -25, -28, -30, -32, -33, -34, -35, -36, -36, -36, -35, -34, -33, -32, -30, -28, -25, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 25, 28, 30, 32, 33, 34, 35, 36, 36, 36, 35, 34, 33, 32, 30, 28, 25, 23, 20, 17, 14, 10, 7, 4, 0, -4, -7, -10, -14, -17, -20, -23, -25, -28, -30, -32, -33, -34, -35, -36, -36, -36, -35, -34, -33, -32, -30, -28, -25, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 25, 28, 30, 32, 33, 34, 35, 36, 36, 36, 35, 34, 33, 32, 30, 28, 25, 23, 20, 17, 14, 10, 7, 4, 0, -4, -7, -10, -14, -17, -20, -23, -25, -28, -30, -32, -33, -34, -35, -36, -36, -36, -35, -34, -33, -32, -30, -28, -25, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 25, 28, 30, 32, 33, 34, 35, 36, 36, 36, 35, 34, 33, 32, 30, 28, 25, 23, 20, 17, 14, 10, 7, 4, 0, -4, -7, -10, -14, -17, -20, -23, -25, -28, -30, -32]"
34,83,"[0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 33, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -33, -32, -31, -30, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 33, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -33, -32, -31, -30, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 33, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -33, -32, -31, -30, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 33, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -20]"
24,72,"[0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 23, 24, 24, 24, 24, 24, 23, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -23, -24, -24, -24, -24, -24, -23, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 23, 24, 24, 24, 24, 24, 23, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -23, -24, -24, -24, -24, -24, -23, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 23, 24, 24, 24, 24, 24, 23, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -23, -24, -24, -24, -24, -24, -23, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 23, 24, 24, 24, 24, 24, 23, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -23, -24, -24, -24, -24, -24, -23, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20]"
31,42,"[0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21, 24, 27, 29, 30, 31, 31, 30, 29, 27, 24, 21, 17, 13, 9, 5, 0, -5, -9, -13, -17, -21, -24, -27, -29, -30, -31, -31, -30, -29, -27, -24, -21, -17, -13, -9, -5, 0, 5, 9, 13, 17, 21]"
51,56,"[0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43, 40, 36, 32, 27, 22, 17, 11, 6, 0, -6, -11, -17, -22, -27, -32, -36, -40, -43, -46, -48, -50, -51, -51, -51, -50, -48, -46, -43, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43, 40, 36, 32, 27, 22, 17, 11, 6, 0, -6, -11, -17, -22, -27, -32, -36, -40, -43, -46, -48, -50, -51, -51, -51, -50, -48, -46, -43, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43, 40, 36, 32, 27, 22, 17, 11, 6, 0, -6, -11, -17, -22, -27, -32, -36, -40, -43, -46, -48, -50, -51, -51, -51, -50, -48, -46, -43, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43, 40, 36, 32, 27, 22, 17, 11, 6, 0, -6, -11, -17, -22, -27, -32, -36, -40, -43, -46, -48, -50, -51, -51, -51, -50, -48, -46, -43, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43, 40, 36, 32, 27, 22, 17, 11, 6, 0, -6, -11, -17, -22, -27, -32, -36, -40, -43, -46, -48, -50, -51, -51, -51, -50, -48, -46, -43, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 43, 46, 48, 50, 51, 51, 51, 50, 48, 46, 43]"
71,46,"[0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0, -10, -19, -28, -37, -45, -52, -58, -63, -67, -70, -71, -71, -70, -67, -63, -58, -52, -45, -37, -28, -19, -10, 0, 10, 19, 28, 37, 45, 52, 58, 63, 67, 70, 71, 71, 70, 67, 63, 58, 52, 45, 37, 28, 19, 10, 0]"
56,44,"[0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54, -51, -47, -42, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 42, 47, 51, 54, 55, 56, 55, 54, 51, 47, 42, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -42, -47, -51, -54, -55, -56, -55, -54]"
42,82,"[0, 3, 6, 10, 13, 16, 19, 21, 24, 27, 29, 31, 33, 35, 37, 38, 40, 40, 41, 42, 42, 42, 42, 41, 40, 40, 38, 37, 35, 33, 31, 29, 27, 24, 21, 19, 16, 13, 10, 6, 3, 0, -3, -6, -10, -13, -16, -19, -21, -24, -27, -29, -31, -33, -35, -37, -38, -40, -40, -41, -42, -42, -42, -42, -41, -40, -40, -38, -37, -35, -33, -31, -29, -27, -24, -21, -19, -16, -13, -10, -6, -3, 0, 3, 6, 10, 13, 16, 19, 21, 24, 27, 29, 31, 33, 35, 37, 38, 40, 40, 41, 42, 42, 42, 42, 41, 40, 40, 38, 37, 35, 33, 31, 29, 27, 24, 21, 19, 16, 13, 10, 6, 3, 0, -3, -6, -10, -13, -16, -19, -21, -24, -27, -29, -31, -33, -35, -37, -38, -40, -40, -41, -42, -42, -42, -42, -41, -40, -40, -38, -37, -35, -33, -31, -29, -27, -24, -21, -19, -16, -13, -10, -6, -3, 0, 3, 6, 10, 13, 16, 19, 21, 24, 27, 29, 31, 33, 35, 37, 38, 40, 40, 41, 42, 42, 42, 42, 41, 40, 40, 38, 37, 35, 33, 31, 29, 27, 24, 21, 19, 16, 13, 10, 6, 3, 0, -3, -6, -10, -13, -16, -19, -21, -24, -27, -29, -31, -33, -35, -37, -38, -40, -40, -41, -42, -42, -42, -42, -41, -40, -40, -38, -37, -35, -33, -31, -29, -27, -24, -21, -19, -16, -13, -10, -6, -3, 0, 3, 6, 10, 13, 16, 19, 21, 24, 27, 29, 31, 33, 35, 37, 38, 40, 40, 41, 42, 42, 42, 42, 41, 40, 40, 38, 37, 35, 33, 31, 29, 27, 24, 21, 19, 16, 13, 10, 6, 3, 0, -3, -6, -10, -13, -16, -19, -21, -24, -27, -29, -31, -33]"
